辽宁移动华为 （支持时移和回看）,#genre#
阜新新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227717/index.m3u8?servicetype=1
盘锦都市,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227495/index.m3u8?servicetype=1
盘锦都市,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227659/index.m3u8?servicetype=1
盘锦新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227529/index.m3u8?servicetype=1
盘锦新闻综合,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227751/index.m3u8?servicetype=1
安多卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227561/index.m3u8?servicetype=1
安徽卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227613/index.m3u8?servicetype=1
安徽卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227634/index.m3u8?servicetype=1
安徽卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227567/index.m3u8?servicetype=1
安徽卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226856/index.m3u8?servicetype=1
安徽卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227693/index.m3u8?servicetype=1
北京卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227616/index.m3u8?servicetype=1
北京卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227473/index.m3u8?servicetype=1
北京卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226823/index.m3u8?servicetype=1
北京卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227688/index.m3u8?servicetype=1
兵团卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227464/index.m3u8?servicetype=1
重庆卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227618/index.m3u8?servicetype=1
重庆卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227580/index.m3u8?servicetype=1
重庆卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226868/index.m3u8?servicetype=1
重庆卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227614/index.m3u8?servicetype=1
东方卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227628/index.m3u8?servicetype=1
东方卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227476/index.m3u8?servicetype=1
东方卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226872/index.m3u8?servicetype=1
东方卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227696/index.m3u8?servicetype=1
东南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227527/index.m3u8?servicetype=1
东南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227467/index.m3u8?servicetype=1
甘肃卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227470/index.m3u8?servicetype=1
广东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227524/index.m3u8?servicetype=1
广东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227479/index.m3u8?servicetype=1
广东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226878/index.m3u8?servicetype=1
广东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227694/index.m3u8?servicetype=1
广西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227625/index.m3u8?servicetype=1
广西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227577/index.m3u8?servicetype=1
贵州卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227564/index.m3u8?servicetype=1
海南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227601/index.m3u8?servicetype=1
河北卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227615/index.m3u8?servicetype=1
河北卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227592/index.m3u8?servicetype=1
河南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227612/index.m3u8?servicetype=1
河南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227595/index.m3u8?servicetype=1
黑龙江卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227521/index.m3u8?servicetype=1
黑龙江卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227583/index.m3u8?servicetype=1
黑龙江卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226881/index.m3u8?servicetype=1
黑龙江卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227702/index.m3u8?servicetype=1
湖北卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227518/index.m3u8?servicetype=1
湖北卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227586/index.m3u8?servicetype=1
湖北卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226877/index.m3u8?servicetype=1
湖北卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227697/index.m3u8?servicetype=1
湖南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227515/index.m3u8?servicetype=1
湖南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227589/index.m3u8?servicetype=1
湖南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226772/index.m3u8?servicetype=1
湖南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227687/index.m3u8?servicetype=1
吉林卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227512/index.m3u8?servicetype=1
吉林卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227488/index.m3u8?servicetype=1
江苏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227622/index.m3u8?servicetype=1
江苏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227482/index.m3u8?servicetype=1
江苏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226781/index.m3u8?servicetype=1
江苏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227691/index.m3u8?servicetype=1
江西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227619/index.m3u8?servicetype=1
江西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227598/index.m3u8?servicetype=1
康巴卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227491/index.m3u8?servicetype=1
内蒙古卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227585/index.m3u8?servicetype=1
宁夏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227494/index.m3u8?servicetype=1
农林卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227497/index.m3u8?servicetype=1
青海卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227500/index.m3u8?servicetype=1
三沙卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227610/index.m3u8?servicetype=1
厦门卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227591/index.m3u8?servicetype=1
山东教育卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227166/index.m3u8?servicetype=1
山东教育卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227620/index.m3u8?servicetype=1
山东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227509/index.m3u8?servicetype=1
山东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227573/index.m3u8?servicetype=1
山东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226887/index.m3u8?servicetype=1
山东卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227608/index.m3u8?servicetype=1
山西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227503/index.m3u8?servicetype=1
陕西卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227588/index.m3u8?servicetype=1
深圳卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227606/index.m3u8?servicetype=1
深圳卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227576/index.m3u8?servicetype=1
深圳卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226807/index.m3u8?servicetype=1
深圳卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227699/index.m3u8?servicetype=1
四川卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227603/index.m3u8?servicetype=1
四川卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227579/index.m3u8?servicetype=1
四川卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226810/index.m3u8?servicetype=1
四川卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227611/index.m3u8?servicetype=1
天津卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227600/index.m3u8?servicetype=1
天津卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227582/index.m3u8?servicetype=1
天津卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226890/index.m3u8?servicetype=1
天津卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227684/index.m3u8?servicetype=1
西藏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227533/index.m3u8?servicetype=1
西藏卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227594/index.m3u8?servicetype=1
西藏卫视(藏语),http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227506/index.m3u8?servicetype=1
新疆卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227604/index.m3u8?servicetype=1
延边卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227607/index.m3u8?servicetype=1
云南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227530/index.m3u8?servicetype=1
云南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227536/index.m3u8?servicetype=1
云南卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227597/index.m3u8?servicetype=1
浙江卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227631/index.m3u8?servicetype=1
浙江卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227485/index.m3u8?servicetype=1
浙江卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226854/index.m3u8?servicetype=1
浙江卫视,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227690/index.m3u8?servicetype=1
北京纪实科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227294/index.m3u8?servicetype=1
北京纪实科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227566/index.m3u8?servicetype=1
北京纪实科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226730/index.m3u8?servicetype=1
北京纪实科教,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227617/index.m3u8?servicetype=1
金鹰纪实,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227291/index.m3u8?servicetype=1
金鹰纪实,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227661/index.m3u8?servicetype=1
金鹰纪实,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226714/index.m3u8?servicetype=1
金鹰纪实,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227700/index.m3u8?servicetype=1
快乐垂钓,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227441/index.m3u8?servicetype=1
快乐垂钓,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227632/index.m3u8?servicetype=1
茶频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227371/index.m3u8?servicetype=1
茶频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227705/index.m3u8?servicetype=1
金鹰卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227300/index.m3u8?servicetype=1
金鹰卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227648/index.m3u8?servicetype=1
金鹰卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226845/index.m3u8?servicetype=1
金鹰卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227669/index.m3u8?servicetype=1
睛彩广场舞,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227423/index.m3u8?servicetype=1
睛彩广场舞,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227590/index.m3u8?servicetype=1
睛彩竞技,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227417/index.m3u8?servicetype=1
睛彩竞技,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227670/index.m3u8?servicetype=1
睛彩篮球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227478/index.m3u8?servicetype=1
睛彩篮球,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227673/index.m3u8?servicetype=1
睛彩青少,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227420/index.m3u8?servicetype=1
睛彩青少,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227587/index.m3u8?servicetype=1
嘉佳卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226744/index.m3u8?servicetype=1
嘉佳卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227672/index.m3u8?servicetype=1
新动漫,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226818/index.m3u8?servicetype=1
新动漫,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227706/index.m3u8?servicetype=1
优漫卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226768/index.m3u8?servicetype=1
优漫卡通,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227676/index.m3u8?servicetype=1
文物宝库,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227359/index.m3u8?servicetype=1
文物宝库,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227718/index.m3u8?servicetype=1
武术世界,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227487/index.m3u8?servicetype=1
武术世界,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227708/index.m3u8?servicetype=1
书画频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227493/index.m3u8?servicetype=1
书画频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227650/index.m3u8?servicetype=1
梨园频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227362/index.m3u8?servicetype=1
梨园频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227721/index.m3u8?servicetype=1
国学频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227435/index.m3u8?servicetype=1
国学频道,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227653/index.m3u8?servicetype=1
家庭理财,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226754/index.m3u8?servicetype=1
家庭理财,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227596/index.m3u8?servicetype=1
家有购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226985/index.m3u8?servicetype=1
家有购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227703/index.m3u8?servicetype=1
央广购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227105/index.m3u8?servicetype=1
央广购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227581/index.m3u8?servicetype=1
优购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227335/index.m3u8?servicetype=1
优购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227578/index.m3u8?servicetype=1
辽宁宜佳购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227309/index.m3u8?servicetype=1
辽宁宜佳购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227557/index.m3u8?servicetype=1
辽宁宜佳购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221226884/index.m3u8?servicetype=1
辽宁宜佳购物,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227572/index.m3u8?servicetype=1
聚鲨环球精选,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227044/index.m3u8?servicetype=1
聚鲨环球精选,http://zteottcdn.ln.chinamobile.com/PLTV/11/224/3221227667/index.m3u8?servicetype=1
移动辽网通,#genre#
CCTV4K超高清,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227516/index.m3u8
CCTV4K超高清,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227623/index.m3u8
CCTV16奥林匹克4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227416/index.m3u8
CCTV16奥林匹克4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227709/index.m3u8
北京卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227532/index.m3u8
北京卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227629/index.m3u8
北京卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227001/index.m3u8
北京卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227656/index.m3u8
东方卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227539/index.m3u8
广东卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227510/index.m3u8
广东卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227712/index.m3u8
湖南卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227630/index.m3u8
江苏卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227627/index.m3u8
山东卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227621/index.m3u8
深圳卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227538/index.m3u8
深圳卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227626/index.m3u8
四川卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227624/index.m3u8
浙江卫视4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227542/index.m3u8
至臻视界4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227393/index.m3u8
咪视界4K,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227311/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227209/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227461/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227637/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226190/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226675/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226998/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227574/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227714/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226179/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226759/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227365/index.m3u8
CCTV-1综合,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227679/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227558/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226178/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226703/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227525/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226177/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226853/index.m3u8
CCTV-2财经,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227675/index.m3u8
CCTV-3综艺,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227215/index.m3u8
CCTV-3综艺,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227437/index.m3u8
CCTV-3综艺,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227553/index.m3u8
CCTV-3综艺,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226201/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227324/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227419/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226176/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226692/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227556/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226189/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226741/index.m3u8
CCTV-4中文国际,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227682/index.m3u8
CCTV-5体育,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227218/index.m3u8
CCTV-5体育,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227522/index.m3u8
CCTV-5体育,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227425/index.m3u8
CCTV-5体育,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226200/index.m3u8
CCTV-5+体育赛事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227571/index.m3u8
CCTV-5+体育赛事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226198/index.m3u8
CCTV-5+体育赛事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227555/index.m3u8
CCTV-5+体育赛事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8
CCTV-5+体育赛事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227602/index.m3u8
CCTV-6电影,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227221/index.m3u8
CCTV-6电影,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227422/index.m3u8
CCTV-6电影,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227428/index.m3u8
CCTV-6电影,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226199/index.m3u8
CCTV-7国防军事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227350/index.m3u8
CCTV-7国防军事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227528/index.m3u8
CCTV-7国防军事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226175/index.m3u8
CCTV-7国防军事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226188/index.m3u8
CCTV-7国防军事,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227534/index.m3u8
CCTV-8电视剧,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227325/index.m3u8
CCTV-8电视剧,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227531/index.m3u8
CCTV-8电视剧,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227431/index.m3u8
CCTV-8电视剧,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226197/index.m3u8
CCTV-9纪录,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227337/index.m3u8
CCTV-9纪录,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227559/index.m3u8
CCTV-9纪录,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226174/index.m3u8
CCTV-9纪录,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227434/index.m3u8
CCTV-9纪录,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226173/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227562/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226184/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227440/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226194/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226792/index.m3u8
CCTV-10科教,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227678/index.m3u8
CCTV-11戏曲,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227537/index.m3u8
CCTV-11戏曲,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227443/index.m3u8
CCTV-11戏曲,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226193/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227343/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227543/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226183/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227540/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226192/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226862/index.m3u8
CCTV-12社会与法,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227599/index.m3u8
CCTV-13新闻,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227333/index.m3u8
CCTV-13新闻,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227449/index.m3u8
CCTV-13新闻,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227446/index.m3u8
CCTV-13新闻,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226191/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227452/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226182/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227546/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226181/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226789/index.m3u8
CCTV-14少儿,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227681/index.m3u8
CCTV-15音乐,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227549/index.m3u8
CCTV-15音乐,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227565/index.m3u8
CCTV-15音乐,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221226180/index.m3u8
CCTV-16奥林匹克,http://hwottcdn1.ln.chinamobile.com/PLTV/11/224/3221227458/index.m3u8
