🎴辽宁全网通.央视👉,#genre#
CCTV-2财经,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227206/index.m3u8,$FHD
CCTV-2财经,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226853/index.m3u8,$SD
CCTV-2财经,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226853/index.m3u8,$SD
CCTV-3综艺,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227215/index.m3u8,$FHD
CCTV-3综艺,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227402/index.m3u8,$FHD
CCTV-3综艺,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227215/index.m3u8,$FHD
CCTV-3综艺,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227402/index.m3u8,$FHD
CCTV-4中文国际,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226899/index.m3u8,$FHD
CCTV-4中文国际,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227324/index.m3u8,$FHD
CCTV-4中文国际,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226899/index.m3u8,$FHD
CCTV-4中文国际,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227324/index.m3u8,$FHD
CCTV-4中文国际,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226741/index.m3u8,$SD
CCTV-4中文国际,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226741/index.m3u8,$SD
CCTV-5体育,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227218/index.m3u8,$FHD
CCTV-5体育,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227338/index.m3u8,$FHD
CCTV-5体育,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227218/index.m3u8,$FHD
CCTV-5体育,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227338/index.m3u8,$FHD
CCTV-6电影,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227221/index.m3u8,$FHD
CCTV-6电影,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227341/index.m3u8,$FHD
CCTV-6电影,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227221/index.m3u8,$FHD
CCTV-6电影,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227341/index.m3u8,$FHD
CCTV-6电影,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226199/index.m3u8,$SD
CCTV-6电影,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226199/index.m3u8,$SD
CCTV-7国防军事,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227350/index.m3u8,$FHD
CCTV-7国防军事,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226905/index.m3u8,$SD
CCTV-7国防军事,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227350/index.m3u8,$FHD
CCTV-7国防军事,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226905/index.m3u8,$SD
CCTV-8电视剧,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227325/index.m3u8,$FHD
CCTV-8电视剧,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227466/index.m3u8,$FHD
CCTV-8电视剧,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227325/index.m3u8,$FHD
CCTV-8电视剧,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227466/index.m3u8,$FHD
CCTV-8电视剧,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226197/index.m3u8,$SD
CCTV-8电视剧,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226197/index.m3u8,$SD
CCTV-9纪录,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226734/index.m3u8,$FHD
CCTV-9纪录,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227337/index.m3u8,$FHD
CCTV-9纪录,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226734/index.m3u8,$FHD
CCTV-9纪录,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227337/index.m3u8,$FHD
CCTV-10科教,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226702/index.m3u8,$FHD
CCTV-10科教,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227321/index.m3u8,$FHD
CCTV-10科教,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226702/index.m3u8,$FHD
CCTV-10科教,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227321/index.m3u8,$FHD
CCTV-10科教,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226792/index.m3u8,$SD
CCTV-10科教,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226792/index.m3u8,$SD
CCTV-11戏曲,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226753/index.m3u8,$FHD
CCTV-11戏曲,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227251/index.m3u8,$FHD
CCTV-11戏曲,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226753/index.m3u8,$FHD
CCTV-11戏曲,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227251/index.m3u8,$FHD
CCTV-12社会与法,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226736/index.m3u8,$FHD
CCTV-12社会与法,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227343/index.m3u8,$FHD
CCTV-12社会与法,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226736/index.m3u8,$FHD
CCTV-12社会与法,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227343/index.m3u8,$FHD
CCTV-12社会与法,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226862/index.m3u8,$SD
CCTV-12社会与法,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226862/index.m3u8,$SD
CCTV-13新闻,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226729/index.m3u8,$FHD
CCTV-13新闻,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227333/index.m3u8,$FHD
CCTV-13新闻,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226729/index.m3u8,$FHD
CCTV-13新闻,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227333/index.m3u8,$FHD
CCTV-14少儿,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226720/index.m3u8,$FHD
CCTV-14少儿,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227349/index.m3u8,$FHD
CCTV-14少儿,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226720/index.m3u8,$FHD
CCTV-14少儿,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227349/index.m3u8,$FHD
CCTV-14少儿,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226789/index.m3u8,$SD
CCTV-14少儿,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226789/index.m3u8,$SD
CCTV-15音乐,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226796/index.m3u8,$FHD
CCTV-15音乐,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227361/index.m3u8,$FHD
CCTV-15音乐,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226796/index.m3u8,$FHD
CCTV-15音乐,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227361/index.m3u8,$FHD
CCTV-16奥林匹克,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227074/index.m3u8,$FHD
CCTV-16奥林匹克,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227346/index.m3u8,$FHD
CCTV-16奥林匹克,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227074/index.m3u8,$FHD
CCTV-16奥林匹克,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227346/index.m3u8,$FHD
CCTV-17农业农村,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226841/index.m3u8,$FHD
CCTV-17农业农村,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227352/index.m3u8,$FHD
CCTV-17农业农村,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226841/index.m3u8,$FHD
CCTV-17农业农村,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227352/index.m3u8,$FHD
CCTV-17农业农村,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226908/index.m3u8,$SD
CCTV-17农业农村,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226908/index.m3u8,$SD
CCTV-5+体育赛事,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226745/index.m3u8,$FHD
CCTV-5+体育赛事,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227236/index.m3u8,$FHD
CCTV-5+体育赛事,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226745/index.m3u8,$FHD
CCTV-5+体育赛事,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227236/index.m3u8,$FHD
CCTV-5+体育赛事,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8,$SD
CCTV-5+体育赛事,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226910/index.m3u8,$SD
辽宁联通 卫视,#genre#

安徽卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226746/index.m3u8,$FHD
安徽卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227233/index.m3u8,$FHD
安徽卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226746/index.m3u8,$FHD
安徽卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227233/index.m3u8,$FHD
安徽卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226856/index.m3u8,$SD
安徽卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226856/index.m3u8,$SD
北京卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226724/index.m3u8,$FHD
北京卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227340/index.m3u8,$FHD
北京卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226724/index.m3u8,$FHD
北京卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227340/index.m3u8,$FHD
北京卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226823/index.m3u8,$SD
北京卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226823/index.m3u8,$SD
东方卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226733/index.m3u8,$FHD
东方卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227212/index.m3u8,$FHD
东方卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226733/index.m3u8,$FHD
东方卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227212/index.m3u8,$FHD
东方卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226872/index.m3u8,$SD
东方卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226872/index.m3u8,$SD
广东卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226743/index.m3u8,$FHD
广东卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227318/index.m3u8,$FHD
广东卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226743/index.m3u8,$FHD
广东卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227318/index.m3u8,$FHD
广东卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226878/index.m3u8,$SD
广东卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226878/index.m3u8,$SD
广西卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226830/index.m3u8,$FHD
广西卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227411/index.m3u8,$FHD
广西卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226830/index.m3u8,$FHD
广西卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227411/index.m3u8,$FHD
贵州卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226874/index.m3u8,$FHD
贵州卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226874/index.m3u8,$FHD
河北卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226774/index.m3u8,$FHD
河北卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227408/index.m3u8,$FHD
河北卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226774/index.m3u8,$FHD
河北卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227408/index.m3u8,$FHD
河南卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226791/index.m3u8,$FHD
河南卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227353/index.m3u8,$FHD
河南卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226791/index.m3u8,$FHD
河南卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227353/index.m3u8,$FHD
黑龙江卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226749/index.m3u8,$FHD
黑龙江卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227288/index.m3u8,$FHD
黑龙江卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226749/index.m3u8,$FHD
黑龙江卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227288/index.m3u8,$FHD
黑龙江卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226881/index.m3u8,$SD
黑龙江卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226881/index.m3u8,$SD
湖北卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226705/index.m3u8,$FHD
湖北卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227230/index.m3u8,$FHD
湖北卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226705/index.m3u8,$FHD
湖北卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227230/index.m3u8,$FHD
湖北卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226877/index.m3u8,$SD
湖北卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226877/index.m3u8,$SD
湖南卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226727/index.m3u8,$FHD
湖南卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227316/index.m3u8,$FHD
湖南卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226727/index.m3u8,$FHD
湖南卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227316/index.m3u8,$FHD
湖南卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226772/index.m3u8,$SD
湖南卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226772/index.m3u8,$SD
吉林卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227163/index.m3u8,$FHD
吉林卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227310/index.m3u8,$FHD
吉林卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227163/index.m3u8,$FHD
吉林卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227310/index.m3u8,$FHD
江苏卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226902/index.m3u8,$FHD
江苏卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227303/index.m3u8,$FHD
江苏卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226902/index.m3u8,$FHD
江苏卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227303/index.m3u8,$FHD
江苏卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226781/index.m3u8,$SD
江苏卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226781/index.m3u8,$SD
江西卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226788/index.m3u8,$FHD
江西卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227475/index.m3u8,$FHD
江西卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226788/index.m3u8,$FHD
江西卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227475/index.m3u8,$FHD
山东卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226739/index.m3u8,$FHD
山东卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227312/index.m3u8,$FHD
山东卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226739/index.m3u8,$FHD
山东卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227312/index.m3u8,$FHD
山东卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226887/index.m3u8,$SD
山东卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226887/index.m3u8,$SD
深圳卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226725/index.m3u8,$FHD
深圳卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227239/index.m3u8,$FHD
深圳卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226725/index.m3u8,$FHD
深圳卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227239/index.m3u8,$FHD
深圳卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226807/index.m3u8,$SD
深圳卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226807/index.m3u8,$SD
四川卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226728/index.m3u8,$FHD
四川卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227245/index.m3u8,$FHD
四川卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226728/index.m3u8,$FHD
四川卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227245/index.m3u8,$FHD
四川卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226810/index.m3u8,$SD
四川卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226810/index.m3u8,$SD
天津卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226742/index.m3u8,$FHD
天津卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227306/index.m3u8,$FHD
天津卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226742/index.m3u8,$FHD
天津卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227306/index.m3u8,$FHD
天津卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226890/index.m3u8,$SD
天津卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226890/index.m3u8,$SD
云南卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226816/index.m3u8,$FHD
云南卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227356/index.m3u8,$FHD
云南卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226816/index.m3u8,$FHD
云南卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227356/index.m3u8,$FHD
浙江卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226795/index.m3u8,$FHD
浙江卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227313/index.m3u8,$FHD
浙江卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226795/index.m3u8,$FHD
浙江卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227313/index.m3u8,$FHD
浙江卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226854/index.m3u8,$SD
浙江卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226854/index.m3u8,$SD
重庆卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226737/index.m3u8,$FHD
重庆卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227227/index.m3u8,$FHD
重庆卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226737/index.m3u8,$FHD
重庆卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227227/index.m3u8,$FHD
重庆卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226868/index.m3u8,$SD
重庆卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226868/index.m3u8,$SD
内蒙古卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226886/index.m3u8,$SD
内蒙古卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226886/index.m3u8,$SD
甘肃卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226875/index.m3u8,$SD
甘肃卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226875/index.m3u8,$SD
宁夏卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226804/index.m3u8,$SD
宁夏卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226804/index.m3u8,$SD
兵团卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226859/index.m3u8,$SD
兵团卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226859/index.m3u8,$SD
青海卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226889/index.m3u8,$SD
青海卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226889/index.m3u8,$SD
厦门卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226803/index.m3u8,$SD
厦门卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226803/index.m3u8,$SD
山西卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226778/index.m3u8,$SD
山西卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226778/index.m3u8,$SD
陕西卫视,http://39.134.52.214/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226892/index.m3u8,$SD
陕西卫视,http://39.134.52.215/hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226892/index.m3u8,$SD
